sphere_id,x,y,z,r,object_type,object_id,branch_id,parent_sphere_id
2218,15.1023,28.1821,31.9313,0.903199,0,42,0,2154
2219,15.6137,34.134,35.8386,1.45229,0,43,0,2155
2220,24.301,32.0861,33.5423,1.04864,0,44,0,2156
2221,32.9411,30.1223,41.7864,2.08449,0,45,0,2157
2222,34.7181,30.5141,28.7359,0.457202,0,46,0,2158
2223,37.7894,31.0605,31.8638,0.797302,0,47,0,2159
2224,2.47174,30.8606,45.7791,2.20174,0,48,0,2160
2225,8.78601,34.0567,33.3835,1.04962,0,49,0,2161
2226,12.8347,34.822,30.6975,0.72984,0,50,0,2162
2227,10.8293,38.145,37.2593,1.93628,0,51,0,2163
2228,31.0498,34.8562,35.3619,1.60804,0,52,0,2164
2229,26.3911,38.0689,33.4957,1.15199,0,53,0,2165
2230,32.2936,35.7525,34.8242,1.19738,0,54,0,2166
2231,40.0487,29.7864,38.7306,1.85942,0,55,0,2167
2232,4.27524,38.763,29.7063,0.558953,0,56,0,2168
2233,10.8799,39.0605,33.1454,0.925711,0,57,0,2169
2234,14.8552,43.24,32.3787,0.883465,0,58,0,2170
2235,20.1581,39.1735,27.4682,0.313633,0,59,0,2171
2236,24.7518,39.8154,28.0356,0.34756,0,60,0,2172
2237,28.2834,39.4271,31.9293,0.720462,0,61,0,2173
2238,35.609,37.9627,34.0802,1.04549,0,62,0,2174
2239,39.1193,40.9545,32.301,0.903605,0,63,0,2175
2240,4.35093,3.93001,35.7631,1.29466,0,0,0,2176
2241,10.1925,4.18407,31.1807,0.70821,0,1,0,2177
2242,14.2879,5.35508,31.5608,0.714565,0,2,0,2178
2243,20.3684,4.96228,30.5907,0.685165,0,3,0,2179
2244,23.5591,6.74578,30.1902,0.6113,0,4,0,2180
2245,28.0263,2.7257,36.7169,1.45679,0,5,0,2181
2246,35.5971,4.53929,28.7584,0.465092,0,6,0,2182
2247,40.9882,6.3991,33.4182,1.05717,0,7,0,2183
2248,3.52322,9.8119,27.7108,0.365786,0,8,0,2184
2249,10.4071,10.8653,28.733,0.392171,0,9,0,2185
2250,15.5819,9.83062,30.3647,0.572478,0,10,0,2186
2251,15.7322,6.42557,39.7666,1.825,0,11,0,2187
2252,24.4828,10.9142,41.3279,1.89937,0,12,0,2188
2253,29.2244,8.14148,32.7395,0.867599,0,13,0,2189
2254,34.5723,10.0989,29.1684,0.54121,0,14,0,2190
2255,36.7617,10.3919,32.5416,1.06983,0,15,0,2191
2256,4.46253,14.7745,36.5268,1.36909,0,16,0,2192
2257,10.0919,15.7292,28.1908,0.357939,0,17,0,2193
2258,15.0127,17.6739,31.3306,0.752959,0,18,0,2194
2259,18.2862,14.4864,30.5842,0.656573,0,19,0,2195
2260,24.3979,16.2548,39.1137,1.62969,0,20,0,2196
2261,30.8722,10.0865,35.3507,1.30724,0,21,0,2197
2262,32.7387,19.0482,32.1674,1.06699,0,22,0,2198
2263,39.5002,14.6905,27.5727,0.297928,0,23,0,2199
2264,0.827637,19.926,31.6429,0.821497,0,24,0,2200
2265,8.91928,20.886,29.6812,0.538634,0,25,0,2201
2266,13.4854,18.6657,33.689,1.04263,0,26,0,2202
2267,27.9537,17.9582,44.1584,2.49972,0,27,0,2203
2268,27.2721,19.8655,31.3653,0.769536,0,28,0,2204
2269,30.2345,20.3023,26.4678,0.174524,0,29,0,2205
2270,34.8229,18.7631,36.2774,1.29669,0,30,0,2206
2271,36.8233,19.6527,29.1091,0.549954,0,31,0,2207
2272,3.00073,22.5427,35.6165,1.31247,0,32,0,2208
2273,12.8357,23.9031,36.9994,1.44251,0,33,0,2209
2274,14.3557,25.1368,30.8545,0.67271,0,34,0,2210
2275,21.1739,25.3992,32.0399,0.826419,0,35,0,2211
2276,25.8824,23.6093,29.4053,0.546555,0,36,0,2212
2277,29.2607,25.8849,37.3355,1.45722,0,37,0,2213
2278,34.2449,23.8874,27.7981,0.341407,0,38,0,2214
2279,42.7019,24.9614,32.2938,0.886665,0,39,0,2215
2280,7.04987,26.877,32.7319,0.966237,0,40,0,2216
2281,10.7525,28.6357,31.0376,0.735868,0,41,0,2217
2282,15.1052,28.1484,32.1546,0.83049,0,42,0,2218
2283,15.4972,34.3646,36.1096,1.49757,0,43,0,2219
2284,24.3687,32.1789,33.7779,1.04622,0,44,0,2220
2285,33.0899,30.2289,42.283,2.11708,0,45,0,2221
2286,34.7176,30.5275,28.8494,0.452704,0,46,0,2222
2287,37.7173,31.049,32.0559,0.822034,0,47,0,2223
2288,2.4013,30.7846,46.3481,2.31342,0,48,0,2224
2289,8.84656,34.0994,33.6352,1.02446,0,49,0,2225
2290,12.7312,34.7858,30.8434,0.668145,0,50,0,2226
2291,10.5406,38.2154,37.6414,1.86546,0,51,0,2227
2292,31.3359,34.8865,35.6427,1.45364,0,52,0,2228
2293,26.2338,38.222,33.6821,1.04759,0,53,0,2229
2294,32.1787,35.7765,35.0995,1.19478,0,54,0,2230
2295,39.9634,29.524,39.1047,1.61588,0,55,0,2231
2296,4.24866,38.7238,29.8477,0.596345,0,56,0,2232
2297,10.9176,39.053,33.4028,1.04084,0,57,0,2233
2298,14.9039,43.3539,32.5663,0.899232,0,58,0,2234
2299,20.1651,39.1248,27.5292,0.310129,0,59,0,2235
2300,24.7466,39.7985,28.1234,0.35844,0,60,0,2236
2301,28.3207,39.4055,32.1354,0.84218,0,61,0,2237
2302,35.6059,37.8646,34.3224,1.00556,0,62,0,2238
2303,39.1563,40.8925,32.515,0.867608,0,63,0,2239
2304,4.42162,3.86822,36.0729,1.16542,0,0,0,2240
2305,10.1846,4.18851,31.3575,0.690645,0,1,0,2241
2306,14.209,5.36355,31.7305,0.749089,0,2,0,2242
2307,20.3335,4.88931,30.7416,0.642653,0,3,0,2243
2308,23.4984,6.80919,30.3249,0.643074,0,4,0,2244
2309,27.977,2.60761,37.0579,1.43161,0,5,0,2245
2310,35.6264,4.48453,28.8567,0.424024,0,6,0,2246
2311,41.0181,6.52256,33.65,0.948141,0,7,0,2247
2312,3.45731,9.79702,27.7735,0.368708,0,8,0,2248
2313,10.4207,10.9296,28.8159,0.422978,0,9,0,2249
2314,15.5854,9.81663,30.515,0.604113,0,10,0,2250
2315,15.5065,6.23632,40.115,1.80423,0,11,0,2251
2316,24.478,10.9694,41.7995,1.86644,0,12,0,2252
2317,29.1942,8.04185,32.9297,0.794936,0,13,0,2253
2318,34.5372,10.072,29.2963,0.497389,0,14,0,2254
2319,36.5272,10.3882,32.6701,0.999512,0,15,0,2255
2320,4.47964,14.7747,36.8876,1.44465,0,16,0,2256
2321,10.0922,15.7415,28.2822,0.368615,0,17,0,2257
2322,14.9683,17.796,31.4836,0.803015,0,18,0,2258
2323,18.1863,14.487,30.7269,0.696776,0,19,0,2259
2324,24.3635,16.4434,39.4847,1.67044,0,20,0,2260
2325,30.9105,9.94085,35.6408,1.29793,0,21,0,2261
2326,32.6962,19.2638,32.3186,1.04138,0,22,0,2262
2327,39.4704,14.682,27.6404,0.291141,0,23,0,2263
2328,8.84765,20.9033,29.8012,0.563196,0,25,0,2265
2329,13.4303,18.5224,33.8996,0.923021,0,26,0,2266
2330,28.4283,17.7403,44.5016,2.43966,0,27,0,2267
2331,27.3496,19.8838,31.5484,0.798735,0,28,0,2268
2332,30.2493,20.314,26.5071,0.171097,0,29,0,2269
2333,34.8298,18.7007,36.6369,1.4599,0,30,0,2270
2334,36.6929,19.6492,29.2024,0.641687,0,31,0,2271
2335,2.93901,22.4831,35.9332,1.16458,0,32,0,2272
2336,12.9249,23.8561,37.3667,1.52378,0,33,0,2273
2337,14.3249,25.1549,31.0208,0.680176,0,34,0,2274
2338,21.1618,25.4364,32.2428,0.784814,0,35,0,2275
2339,25.8804,23.5399,29.5229,0.498923,0,36,0,2276
2340,29.1629,25.91,37.6855,1.33384,0,37,0,2277
2341,34.2334,23.8505,27.8772,0.351991,0,38,0,2278
2342,42.7903,24.9797,32.4963,0.851314,0,39,0,2279
2343,7.04048,26.7469,32.9452,1.0002,0,40,0,2280
2344,10.7613,28.5694,31.2089,0.698652,0,41,0,2281
2345,15.1126,28.0946,32.3583,0.84354,0,42,0,2282
2346,15.3498,34.6019,36.3588,1.37029,0,43,0,2283
2347,24.4079,32.2762,34.0176,1.02644,0,44,0,2284
2348,33.2466,30.3672,42.7692,1.95686,0,45,0,2285
2349,34.7235,30.5514,28.9599,0.451261,0,46,0,2286
2350,37.6401,31.0134,32.262,0.891678,0,47,0,2287
2351,2.2759,30.7176,46.9087,2.25725,0,48,0,2288
2352,8.93415,34.1344,33.8836,1.06261,0,49,0,2289
2353,12.6417,34.736,30.9933,0.726523,0,50,0,2290
2354,10.242,38.2906,38.0077,1.91403,0,51,0,2291
2355,31.6156,34.9071,35.8995,1.52115,0,52,0,2292
2356,26.0964,38.366,33.8523,1.03766,0,53,0,2293
2357,32.0951,35.7973,35.3855,1.19377,0,54,0,2294
2358,39.9189,29.2775,39.4391,1.67129,0,55,0,2295
2359,4.2165,38.6963,29.9907,0.59194,0,56,0,2296
2360,10.9352,39.026,33.661,0.948133,0,57,0,2297
2361,14.963,43.4588,32.7604,0.913736,0,58,0,2298
2362,20.1802,39.0756,27.5873,0.289154,0,59,0,2299
2363,24.7321,39.78,28.2099,0.33555,0,60,0,2300
2364,28.3542,39.4066,32.3563,0.893468,0,61,0,2301
2365,35.616,37.743,34.5704,1.10553,0,62,0,2302
2366,39.1715,40.833,32.7231,0.822736,0,63,0,2303
2367,4.48956,3.80841,36.3498,1.139,0,0,0,2304
2368,10.1765,4.19342,31.5345,0.709218,0,1,0,2305
2369,14.1139,5.36734,31.8917,0.693018,0,2,0,2306
2370,20.3109,4.81342,30.8906,0.674652,0,3,0,2307
2371,23.4203,6.87533,30.4562,0.665992,0,4,0,2308
2372,27.9237,2.47826,37.3876,1.43271,0,5,0,2309
2373,35.6516,4.42888,28.9459,0.432505,0,6,0,2310
2374,41.0481,6.62836,33.8947,1.07326,0,7,0,2311
2375,3.38608,9.78067,27.8297,0.364057,0,8,0,2312
2376,10.4262,10.9945,28.904,0.438296,0,9,0,2313
2377,15.5847,9.81814,30.6661,0.599204,0,10,0,2314
2378,15.2571,6.07765,40.4557,1.7408,0,11,0,2315
2379,24.5126,11.0117,42.2629,1.84244,0,12,0,2316
2380,29.1525,7.91748,33.1186,0.919717,0,13,0,2317
2381,34.4959,10.0487,29.4112,0.460223,0,14,0,2318
2382,36.3057,10.3704,32.7844,0.947896,0,15,0,2319
2383,4.49441,14.754,37.2479,1.3529,0,16,0,2320
2384,10.0944,15.7453,28.3742,0.338659,0,17,0,2321
2385,14.9441,17.9194,31.6491,0.831501,0,18,0,2322
2386,18.1009,14.479,30.8785,0.644613,0,19,0,2323
2387,24.3668,16.6175,39.8643,1.5696,0,20,0,2324
2388,30.9444,9.8277,35.9465,1.31109,0,21,0,2325
2389,32.6469,19.4574,32.4855,0.980251,0,22,0,2326
2390,39.4482,14.6709,27.7089,0.280364,0,23,0,2327
2391,8.77079,20.9064,29.9191,0.551938,0,25,0,2328
2392,13.3832,18.3635,34.0854,0.995894,0,26,0,2329
2393,28.9243,17.5217,44.7813,2.34773,0,27,0,2330
2394,27.4467,19.9043,31.7217,0.732363,0,28,0,2331
2395,30.2628,20.3264,26.5458,0.167463,0,29,0,2332
2396,34.8354,18.6781,37.0011,1.28137,0,30,0,2333
2397,36.5551,19.6501,29.2847,0.574523,0,31,0,2334
2398,2.8516,22.4028,36.2481,1.34589,0,32,0,2335
2399,12.9824,23.8338,37.7427,1.30451,0,33,0,2336
2400,14.3078,25.1628,31.1938,0.696019,0,34,0,2337
2401,21.172,25.4694,32.4474,0.830003,0,35,0,2338
2402,25.8793,23.4651,29.6242,0.503462,0,36,0,2339
2403,29.0762,25.8992,38.041,1.4641,0,37,0,2340
2404,34.2307,23.8127,27.964,0.378837,0,38,0,2341
2405,42.8693,24.9759,32.6939,0.841946,0,39,0,2342
2406,7.05537,26.6258,33.1635,0.939816,0,40,0,2343
2407,10.7762,28.4853,31.3743,0.744429,0,41,0,2344
2408,15.105,28.0235,32.5568,0.81504,0,42,0,2345
2409,15.205,34.8222,36.5782,1.37171,0,43,0,2346
2410,24.459,32.3956,34.2433,1.04189,0,44,0,2347
2411,33.3518,30.5158,43.2451,2.03784,0,45,0,2348
2412,34.7394,30.5685,29.0703,0.425999,0,46,0,2349
2413,37.5652,30.9623,32.4657,0.800899,0,47,0,2350
2414,2.17496,30.6935,47.4634,2.14843,0,48,0,2351
2415,9.00979,34.173,34.1353,1.04845,0,49,0,2352
2416,12.5497,34.6701,31.1355,0.682004,0,50,0,2353
2417,9.94122,38.3506,38.375,1.81483,0,51,0,2354
2418,31.9082,34.9551,36.1377,1.43724,0,52,0,2355
2419,25.9596,38.5336,34.006,1.0616,0,53,0,2356
2420,32.0326,35.7987,35.6774,1.18239,0,54,0,2357
2421,39.8792,29.0451,39.7841,1.62308,0,55,0,2358
2422,4.1918,38.653,30.14,0.629832,0,56,0,2359
2423,10.94,38.9787,33.8932,0.930058,0,57,0,2360
2424,15.0027,43.5513,32.9655,0.904561,0,58,0,2361
2425,20.1871,39.0271,27.6411,0.291335,0,59,0,2362
2426,24.7129,39.7696,28.2934,0.345236,0,60,0,2363
2427,28.3691,39.4078,32.5791,0.825516,0,61,0,2364
2428,35.6415,37.6223,34.8207,1.11608,0,62,0,2365
2429,39.1705,40.7877,32.9377,0.877576,0,63,0,2366
2430,4.55285,3.78017,36.626,1.10443,0,0,0,2367
2431,10.1767,4.21714,31.7241,0.764217,0,1,0,2368
2432,14.0099,5.38446,32.0387,0.723228,0,2,0,2369
2433,20.2951,4.74858,31.0455,0.617799,0,3,0,2370
2434,23.3294,6.94256,30.5784,0.6159,0,4,0,2371
2435,27.9028,2.36918,37.7281,1.42454,0,5,0,2372
2436,35.6742,4.38283,29.0414,0.433303,0,6,0,2373
2437,41.0587,6.7391,34.1389,1.00002,0,7,0,2374
2438,3.31295,9.75968,27.8796,0.337014,0,8,0,2375
2439,10.4416,11.0597,28.9907,0.43638,0,9,0,2376
2440,15.5824,9.83141,30.8153,0.597595,0,10,0,2377
2441,15.0061,5.89416,40.7732,1.77749,0,11,0,2378
2442,24.5202,11.0916,42.7293,1.89316,0,12,0,2379
2443,29.1114,7.80434,33.3307,0.975528,0,13,0,2380
2444,34.4566,10.0263,29.5273,0.498252,0,14,0,2381
2445,36.0718,10.3686,32.8829,1.01523,0,15,0,2382
2446,4.52706,14.7341,37.5839,1.25026,0,16,0,2383
2447,10.1019,15.7487,28.4661,0.369176,0,17,0,2384
2448,14.924,18.0585,31.8023,0.791214,0,18,0,2385
2449,18.0158,14.4806,31.0212,0.664614,0,19,0,2386
2450,24.3328,16.799,40.2275,1.62989,0,20,0,2387
2451,31.0061,9.69484,36.2398,1.27151,0,21,0,2388
2452,32.5969,19.6458,32.634,0.962449,0,22,0,2389
2453,39.43,14.6602,27.7874,0.325136,0,23,0,2390
2454,8.68607,20.9096,30.028,0.537819,0,25,0,2391
2455,13.3375,18.2205,34.2949,1.03086,0,26,0,2392
2456,29.4017,17.3283,45.0705,2.36314,0,27,0,2393
2457,27.5325,19.9431,31.8788,0.71515,0,28,0,2394
2458,30.2766,20.3351,26.5843,0.159384,0,29,0,2395
2459,34.8368,18.6696,37.3214,1.20194,0,30,0,2396
2460,36.4213,19.6566,29.3477,0.592202,0,31,0,2397
2461,2.74935,22.2912,36.5486,1.29942,0,32,0,2398
2462,13.0301,23.7723,38.1079,1.49369,0,33,0,2399
2463,14.302,25.1701,31.3675,0.626199,0,34,0,2400
2464,21.1674,25.4878,32.654,0.701721,0,35,0,2401
2465,25.8788,23.3721,29.7248,0.547948,0,36,0,2402
2466,28.9765,25.9151,38.3928,1.37992,0,37,0,2403
2467,34.2262,23.7779,28.052,0.343707,0,38,0,2404
2468,42.9576,24.9503,32.9109,0.94282,0,39,0,2405
2469,7.07229,26.5329,33.3848,0.96252,0,40,0,2406
2470,10.8084,28.3949,31.5338,0.676775,0,41,0,2407
2471,15.0932,27.9436,32.7479,0.830047,0,42,0,2408
2472,15.0587,35.0788,36.7962,1.46871,0,43,0,2409
2473,24.5022,32.5297,34.4624,1.00814,0,44,0,2410
2474,33.5184,30.6826,43.7283,2.15087,0,45,0,2411
2475,34.7514,30.5747,29.1759,0.418771,0,46,0,2412
2476,37.4948,30.8921,32.6502,0.838562,0,47,0,2413
2477,9.0615,34.2213,34.3876,0.994812,0,49,0,2415
2478,12.4708,34.6161,31.2866,0.715512,0,50,0,2416
2479,9.66903,38.3612,38.7378,1.63498,0,51,0,2417
2480,32.1978,35.0174,36.3619,1.48613,0,52,0,2418
2481,25.8383,38.6961,34.1772,1.05659,0,53,0,2419
2482,31.9916,35.8251,35.9689,1.16253,0,54,0,2420
2483,39.8625,28.8296,40.1603,1.73561,0,55,0,2421
2484,4.15617,38.6035,30.2852,0.586371,0,56,0,2422
2485,10.9458,38.9561,34.1393,0.988965,0,57,0,2423
2486,15.0573,43.6715,33.1743,0.988094,0,58,0,2424
2487,20.1988,38.975,27.6907,0.275717,0,59,0,2425
2488,24.6907,39.7673,28.3767,0.330969,0,60,0,2426
2489,28.3602,39.4036,32.7943,0.86158,0,61,0,2427
2490,35.6494,37.5082,35.0752,1.01652,0,62,0,2428
2491,39.1893,40.7565,33.1541,0.83452,0,63,0,2429
2492,2.63977,22.1621,36.8258,1.2462,0,32,0,2461
2493,13.0461,23.6912,38.4779,1.51661,0,33,0,2462
2494,14.3139,25.174,31.5242,0.628856,0,34,0,2463
2495,21.1607,25.4839,32.8672,0.85314,0,35,0,2464
2496,25.8874,23.2864,29.8313,0.528307,0,36,0,2465
2497,28.8636,25.9547,38.7637,1.55885,0,37,0,2466
2498,34.2245,23.74,28.1364,0.370325,0,38,0,2467
2499,43.05,24.9495,33.1428,0.998414,0,39,0,2468
2500,7.11727,26.4336,33.6155,1.02061,0,40,0,2469
2501,10.8258,28.3214,31.6862,0.680463,0,41,0,2470
2502,15.0831,27.8475,32.9315,0.792794,0,42,0,2471
2503,14.9044,35.3297,37.0363,1.51988,0,43,0,2472
2504,24.525,32.6687,34.712,1.1464,0,44,0,2473
2505,33.7279,30.8153,44.2055,2.10916,0,45,0,2474
2506,34.7521,30.5822,29.2812,0.422139,0,46,0,2475
2507,37.4291,30.8094,32.842,0.875816,0,47,0,2476
2508,9.12899,34.2813,34.6194,0.969204,0,49,0,2477
2509,12.3893,34.5451,31.4315,0.723082,0,50,0,2478
2510,9.40962,38.3364,39.1506,1.95254,0,51,0,2479
2511,32.465,35.0725,36.6142,1.32659,0,52,0,2480
2512,25.7157,38.8756,34.3533,1.11881,0,53,0,2481
2513,31.9213,35.8554,36.2493,1.13293,0,54,0,2482
2514,39.8858,28.62,40.5395,1.6808,0,55,0,2483
2515,4.13184,38.555,30.4214,0.556381,0,56,0,2484
2516,10.9527,38.9454,34.3951,1.02433,0,57,0,2485
2517,15.0856,43.7998,33.3835,0.94608,0,58,0,2486
2518,20.2059,38.9154,27.7384,0.306807,0,59,0,2487
2519,24.6763,39.7659,28.4706,0.3798,0,60,0,2488
2520,28.357,39.392,33.0094,0.811634,0,61,0,2489
2521,35.6303,37.3917,35.3099,1.05103,0,62,0,2490
2522,39.2086,40.7492,33.3617,0.792996,0,63,0,2491
2523,4.58737,3.74856,36.8981,1.10301,0,0,0,2430
2524,10.1973,4.24335,31.9122,0.684088,0,1,0,2431
2525,13.8977,5.40772,32.1786,0.723259,0,2,0,2432
2526,20.2909,4.68612,31.2018,0.673574,0,3,0,2433
2527,23.2307,7.00591,30.6829,0.62813,0,4,0,2434
2528,27.8645,2.24892,38.0759,1.47966,0,5,0,2435
2529,35.6861,4.3306,29.139,0.445401,0,6,0,2436
2530,41.0703,6.87256,34.3643,1.04904,0,7,0,2437
2531,3.24023,9.73745,27.9378,0.383001,0,8,0,2438
2532,10.4684,11.1269,29.075,0.444265,0,9,0,2439
2533,15.5741,9.86207,30.9724,0.641432,0,10,0,2440
2534,14.7809,5.71072,41.1395,1.87019,0,11,0,2441
2535,24.476,11.1618,43.1953,1.76475,0,12,0,2442
2536,29.0895,7.70591,33.5527,0.898402,0,13,0,2443
2537,34.4279,9.99958,29.6455,0.459185,0,14,0,2444
2538,35.8424,10.367,32.9916,0.954129,0,15,0,2445
2539,4.54889,14.6942,37.9122,1.32554,0,16,0,2446
2540,10.1019,15.7449,28.5679,0.407458,0,17,0,2447
2541,14.8922,18.1956,31.9413,0.78654,0,18,0,2448
2542,17.9312,14.4855,31.1641,0.640142,0,19,0,2449
2543,24.2826,17.0236,40.6034,1.76302,0,20,0,2450
2544,31.0321,9.55939,36.5381,1.31487,0,21,0,2451
2545,32.5684,19.8392,32.7743,0.961077,0,22,0,2452
2546,39.4075,14.647,27.8643,0.30203,0,23,0,2453
2547,8.60746,20.9005,30.14,0.548551,0,25,0,2454
2548,13.3004,18.0717,34.502,1.00989,0,26,0,2455
2549,29.8757,17.0821,45.3471,2.40567,0,27,0,2456
2550,27.6143,19.9639,32.0453,0.746773,0,28,0,2457
2551,30.2872,20.3468,26.6254,0.176086,0,29,0,2458
2552,34.8424,18.6974,37.6596,1.35777,0,30,0,2459
2553,36.2863,19.658,29.4198,0.612202,0,31,0,2460
2554,4.64402,3.73559,37.199,1.22567,0,0,0,2523
2555,10.2152,4.27861,32.083,0.701297,0,1,0,2524
2556,13.7746,5.42733,32.317,0.745373,0,2,0,2525
2557,20.2862,4.63949,31.3635,0.657108,0,3,0,2526
2558,23.1119,7.08028,30.7823,0.687509,0,4,0,2527
2559,27.7867,2.12195,38.4145,1.2382,0,5,0,2528
2560,35.6948,4.26528,29.2418,0.488453,0,6,0,2529
2561,41.1097,7.00968,34.5844,0.946359,0,7,0,2530
2562,3.16149,9.71228,27.9877,0.38614,0,8,0,2531
2563,10.49,11.1919,29.1624,0.442298,0,9,0,2532
2564,15.5491,9.8876,31.1288,0.592437,0,10,0,2533
2565,14.5221,5.50978,41.4731,1.78871,0,11,0,2534
2566,24.3954,11.2022,43.6271,1.76198,0,12,0,2535
2567,29.068,7.63246,33.7639,0.895316,0,13,0,2536
2568,34.402,9.97453,29.7661,0.503496,0,14,0,2537
2569,35.6344,10.3487,33.111,0.962262,0,15,0,2538
2570,4.60275,14.6501,38.2436,1.35477,0,16,0,2539
2571,10.0972,15.731,28.6687,0.347637,0,17,0,2540
2572,14.843,18.3344,32.0916,0.841707,0,18,0,2541
2573,17.8634,14.4996,31.3084,0.605312,0,19,0,2542
2574,24.2144,17.207,40.9984,1.63246,0,20,0,2543
2575,31.0828,9.4134,36.8283,1.28906,0,21,0,2544
2576,32.5252,20.0187,32.9281,0.95467,0,22,0,2545
2577,39.3901,14.6275,27.9352,0.283944,0,23,0,2546
2578,8.51854,20.8996,30.2444,0.528054,0,25,0,2547
2579,13.2606,17.9097,34.7157,1.08429,0,26,0,2548
2580,30.3489,16.8737,45.6797,2.45926,0,27,0,2549
2581,27.684,19.9862,32.2235,0.770765,0,28,0,2550
2582,30.2952,20.3607,26.6664,0.173587,0,29,0,2551
2583,34.8766,18.7092,37.9971,1.19089,0,30,0,2552
2584,36.1493,19.6694,29.5073,0.651762,0,31,0,2553
2585,2.56051,22.0397,37.123,1.3242,0,32,0,2492
2586,13.0793,23.5903,38.8419,1.44063,0,33,0,2493
2587,14.3303,25.1934,31.6831,0.64346,0,34,0,2494
2588,21.1421,25.4849,33.0796,0.777959,0,35,0,2495
2589,25.8921,23.2117,29.9476,0.553433,0,36,0,2496
2590,28.7571,26.0343,39.13,1.3726,0,37,0,2497
2591,34.2324,23.7043,28.224,0.379537,0,38,0,2498
2592,43.1392,24.9238,33.3745,0.95088,0,39,0,2499
2593,7.17662,26.341,33.8457,0.94188,0,40,0,2500
2594,10.8392,28.2598,31.8498,0.701413,0,41,0,2501
2595,15.0653,27.7386,33.0962,0.792945,0,42,0,2502
2596,14.7713,35.5953,37.3008,1.59142,0,43,0,2503
2597,24.5664,32.7918,34.9675,1.00009,0,44,0,2504
2598,33.8856,30.958,44.7146,2.20718,0,45,0,2505
2599,34.7579,30.5885,29.3863,0.421507,0,46,0,2506
2600,37.3469,30.7441,33.0342,0.790739,0,47,0,2507
2601,9.2162,34.331,34.8399,0.924326,0,49,0,2508
2602,12.3235,34.4808,31.5872,0.699394,0,50,0,2509
2603,9.16524,38.3249,39.5773,1.96761,0,51,0,2510
2604,32.7524,35.1113,36.8781,1.5685,0,52,0,2511
2605,25.6192,39.0684,34.5314,1.0914,0,53,0,2512
2606,31.8646,35.9027,36.558,1.26986,0,54,0,2513
2607,39.8807,28.4058,40.901,1.64016,0,55,0,2514
2608,4.10165,38.518,30.552,0.556499,0,56,0,2515
2609,10.9843,38.9295,34.6487,0.829976,0,57,0,2516
2610,15.1059,43.9419,33.5768,0.962989,0,58,0,2517
2611,20.2052,38.854,27.7844,0.306077,0,59,0,2518
2612,24.669,39.7622,28.5652,0.365963,0,60,0,2519
2613,28.3561,39.386,33.2192,0.839459,0,61,0,2520
2614,35.5998,37.2614,35.536,1.01083,0,62,0,2521
2615,39.2338,40.761,33.558,0.788757,0,63,0,2522
2616,4.69509,3.75624,37.5118,1.27049,0,0,0,2554
2617,10.2493,4.30947,32.2522,0.689479,0,1,0,2555
2618,13.6522,5.46053,32.4541,0.746795,0,2,0,2556
2619,20.2968,4.58394,31.5193,0.662674,0,3,0,2557
2620,23.0075,7.16201,30.8918,0.618962,0,4,0,2558
2621,27.7004,2.03426,38.6985,1.20337,0,5,0,2559
2622,35.6927,4.19971,29.3448,0.456975,0,6,0,2560
2623,41.1548,7.15075,34.7878,1.00636,0,7,0,2561
2624,3.07953,9.68822,28.0327,0.342353,0,8,0,2562
2625,10.5181,11.2636,29.2418,0.436589,0,9,0,2563
2626,15.5321,9.90009,31.2864,0.636106,0,10,0,2564
2627,14.2728,5.26583,41.7824,1.86469,0,11,0,2565
2628,24.3525,11.2379,44.0641,1.70653,0,12,0,2566
2629,29.0322,7.57919,33.9783,0.881322,0,13,0,2567
2630,34.3637,9.94787,29.883,0.497458,0,14,0,2568
2631,35.4188,10.3106,33.2577,1.05413,0,15,0,2569
2632,4.62193,14.6168,38.5812,1.35888,0,16,0,2570
2633,10.0936,15.7079,28.7598,0.376245,0,17,0,2571
2634,14.8002,18.468,32.2688,0.904156,0,18,0,2572
2635,17.805,14.5011,31.461,0.653638,0,19,0,2573
2636,24.1592,17.3431,41.3791,1.52709,0,20,0,2574
2637,31.1645,9.26318,37.1144,1.33329,0,21,0,2575
2638,32.4759,20.2198,33.0838,1.03606,0,22,0,2576
2639,39.3739,14.6012,28.0012,0.291581,0,23,0,2577
2640,8.43885,20.9062,30.3579,0.55548,0,25,0,2578
2641,13.1951,17.7448,34.9206,1.06896,0,26,0,2579
2642,30.827,16.6143,45.9914,2.50762,0,27,0,2580
2643,27.7619,19.9961,32.3995,0.737622,0,28,0,2581
2644,30.3076,20.3736,26.7059,0.161776,0,29,0,2582
2645,34.9366,18.7019,38.3226,1.32416,0,30,0,2583
2646,36.0076,19.6921,29.5844,0.631192,0,31,0,2584
2647,2.46359,21.9075,37.4106,1.23035,0,32,0,2585
2648,13.1263,23.4713,39.1786,1.37043,0,33,0,2586
2649,14.3505,25.2062,31.8514,0.679864,0,34,0,2587
2650,21.1364,25.5032,33.2732,0.770466,0,35,0,2588
2651,25.8904,23.145,30.0688,0.529101,0,36,0,2589
2652,28.6948,26.1158,39.4575,1.28113,0,37,0,2590
2653,34.2446,23.6718,28.3123,0.346698,0,38,0,2591
2654,43.2319,24.9243,33.5943,0.954325,0,39,0,2592
2655,7.21521,26.2571,34.0629,0.943862,0,40,0,2593
2656,10.8428,28.2112,32.0205,0.710008,0,41,0,2594
2657,15.0644,27.6351,33.2653,0.751815,0,42,0,2595
